Pool name, Weekday, Start time, End time, Note
North Beach Pool,Wednesday,1:00PM,3:00PM,Family Swim
North Beach Pool,Wednesday,1:15PM,3:00PM,Family Swim
North Beach Pool,Wednesday,1:30PM,3:00PM,Family Swim
North Beach Pool,Wednesday,2:00PM,3:30PM,Family Swim
North Beach Pool,Wednesday,2:45PM,4:00PM,Family Swim
North Beach Pool,Wednesday,4:30PM,6:00PM,Parent Child Swim
North Beach Pool,Wednesday,5:30PM,6:30PM,Family Swim
North Beach Pool,Wednesday,5:45PM,7:00PM,Family Swim
North Beach Pool,Thursday,11:30AM,1:00PM,Family Swim
North Beach Pool,Thursday,1:00PM,2:15PM,Family Swim
North Beach Pool,Thursday,1:15PM,3:00PM,Family Swim
North Beach Pool,Thursday,1:30PM,3:30PM,Family Swim
North Beach Pool,Thursday,2:00PM,3:00PM,Family Swim
North Beach Pool,Thursday,2:30PM,3:30PM,Parent Child Swim
North Beach Pool,Thursday,4:15PM,5:30PM,Family Swim
North Beach Pool,Thursday,6:00PM,7:00PM,Family Swim
North Beach Pool,Thursday,6:30PM,7:30PM,Family Swim
North Beach Pool,Friday,11:00AM,12:30PM,Family Swim
North Beach Pool,Friday,1:00PM,3:00PM,Family Swim
North Beach Pool,Friday,1:15PM,3:00PM,Family Swim
North Beach Pool,Friday,1:30PM,3:30PM,Family Swim
North Beach Pool,Friday,1:45PM,3:00PM,Family Swim
North Beach Pool,Friday,2:00PM,3:30PM,Family Swim
North Beach Pool,Friday,4:30PM,7:00PM,Family Swim
North Beach Pool,Friday,5:30PM,7:00PM,Family Swim
North Beach Pool,Friday,6:30PM,8:00PM,Family Swim
Rossi Pool,Saturday,10:45AM,12:30PM,Family Swim
Rossi Pool,Saturday,11:30AM,3:00PM,Family Swim
Rossi Pool,Saturday,12:00PM,1:15PM,Family Swim
Rossi Pool,Saturday,12:30PM,2:00PM,Family Swim
Rossi Pool,Saturday,1:00PM,2:00PM,Family Swim
Rossi Pool,Saturday,1:30PM,3:30PM,Family Swim
Rossi Pool,Saturday,1:45PM,3:00PM,Family Swim
Rossi Pool,Saturday,2:00PM,3:15PM,Family Swim
Rossi Pool,Saturday,2:30PM,3:30PM,Family Swim
Rossi Pool,Sunday,12:30PM,2:00PM,Family Swim
Rossi Pool,Sunday,2:30PM,4:00PM,Family Swim
Rossi Pool,Monday,11:30AM,1:30PM,Family Swim
Rossi Pool,Monday,2:45PM,4:00PM,Family Swim
Rossi Pool,Monday,4:30PM,6:00PM,Parent Child Swim
Rossi Pool,Tuesday,11:30AM,1:00PM,Family Swim
Rossi Pool,Tuesday,1:00PM,2:15PM,Family Swim
Rossi Pool,Tuesday,1:15PM,3:00PM,Family Swim
Rossi Pool,Tuesday,1:30PM,3:00PM,Family Swim
Rossi Pool,Tuesday,2:00PM,3:30PM,Family Swim
Rossi Pool,Tuesday,2:30PM,3:30PM,Parent Child Swim
Rossi Pool,Tuesday,3:30PM,5:00PM,Family Swim
Rossi Pool,Wednesday,7:00AM,8:30AM,Parent Child Swim
Rossi Pool,Wednesday,11:30AM,1:30PM,Family Swim
Rossi Pool,Wednesday,1:00PM,3:00PM,Family Swim
Rossi Pool,Wednesday,1:15PM,3:00PM,Family Swim
Rossi Pool,Wednesday,1:30PM,3:00PM,Family Swim
Rossi Pool,Wednesday,2:00PM,3:30PM,Family Swim
Rossi Pool,Wednesday,2:45PM,4:00PM,Family Swim
Rossi Pool,Wednesday,4:30PM,6:00PM,Parent Child Swim
Rossi Pool,Wednesday,5:30PM,6:30PM,Family Swim
Rossi Pool,Wednesday,5:45PM,7:00PM,Family Swim
Rossi Pool,Thursday,11:30AM,1:00PM,Family Swim
Rossi Pool,Thursday,1:00PM,2:15PM,Family Swim
Rossi Pool,Thursday,1:15PM,3:00PM,Family Swim
Rossi Pool,Thursday,1:30PM,3:30PM,Family Swim
Rossi Pool,Thursday,2:00PM,3:00PM,Family Swim
Rossi Pool,Thursday,2:30PM,3:30PM,Parent Child Swim
Rossi Pool,Thursday,4:15PM,5:30PM,Family Swim
Rossi Pool,Thursday,6:00PM,7:00PM,Family Swim
Rossi Pool,Thursday,6:30PM,7:30PM,Family Swim
Rossi Pool,Friday,11:00AM,12:30PM,Family Swim
Rossi Pool,Friday,1:00PM,3:00PM,Family Swim
Rossi Pool,Friday,1:15PM,3:00PM,Family Swim
Rossi Pool,Friday,1:30PM,3:30PM,Family Swim
Rossi Pool,Friday,1:45PM,3:00PM,Family Swim
Rossi Pool,Friday,2:00PM,3:30PM,Family Swim
Rossi Pool,Friday,4:30PM,7:00PM,Family Swim
Rossi Pool,Friday,5:30PM,7:00PM,Family Swim
Rossi Pool,Friday,6:30PM,8:00PM,Family Swim
Sava Pool,Saturday,10:45AM,12:30PM,Family Swim
Sava Pool,Saturday,11:30AM,3:00PM,Family Swim
Sava Pool,Saturday,12:00PM,1:15PM,Family Swim
Sava Pool,Saturday,12:30PM,2:00PM,Family Swim
Sava Pool,Saturday,1:00PM,2:00PM,Family Swim
Sava Pool,Saturday,1:30PM,3:30PM,Family Swim
Sava Pool,Saturday,1:45PM,3:00PM,Family Swim
Sava Pool,Saturday,2:00PM,3:15PM,Family Swim
Sava Pool,Saturday,2:30PM,3:30PM,Family Swim
Sava Pool,Sunday,12:30PM,2:00PM,Family Swim
Sava Pool,Sunday,2:30PM,4:00PM,Family Swim
Sava Pool,Monday,11:30AM,1:30PM,Family Swim
Sava Pool,Monday,2:45PM,4:00PM,Family Swim
Sava Pool,Monday,4:30PM,6:00PM,Parent Child Swim
Sava Pool,Tuesday,11:30AM,1:00PM,Family Swim
Sava Pool,Tuesday,1:00PM,2:15PM,Family Swim
Sava Pool,Tuesday,1:15PM,3:00PM,Family Swim
Sava Pool,Tuesday,1:30PM,3:00PM,Family Swim
Sava Pool,Tuesday,2:00PM,3:30PM,Family Swim
Sava Pool,Tuesday,2:30PM,3:30PM,Parent Child Swim
Sava Pool,Tuesday,3:30PM,5:00PM,Family Swim
Sava Pool,Wednesday,7:00AM,8:30AM,Parent Child Swim
Sava Pool,Wednesday,11:30AM,1:30PM,Family Swim
Sava Pool,Wednesday,1:00PM,3:00PM,Family Swim
Sava Pool,Wednesday,1:15PM,3:00PM,Family Swim
Sava Pool,Wednesday,1:30PM,3:00PM,Family Swim
Sava Pool,Wednesday,2:00PM,3:30PM,Family Swim
Sava Pool,Wednesday,2:45PM,4:00PM,Family Swim
Sava Pool,Wednesday,4:30PM,6:00PM,Parent Child Swim
Sava Pool,Wednesday,5:30PM,6:30PM,Family Swim
Sava Pool,Wednesday,5:45PM,7:00PM,Family Swim
Sava Pool,Thursday,11:30AM,1:00PM,Family Swim
Sava Pool,Thursday,1:00PM,2:15PM,Family Swim
Sava Pool,Thursday,1:15PM,3:00PM,Family Swim
Sava Pool,Thursday,1:30PM,3:30PM,Family Swim
Sava Pool,Thursday,2:00PM,3:00PM,Family Swim
Sava Pool,Thursday,2:30PM,3:30PM,Parent Child Swim
Sava Pool,Thursday,4:15PM,5:30PM,Family Swim
Sava Pool,Thursday,6:00PM,7:00PM,Family Swim
Sava Pool,Thursday,6:30PM,7:30PM,Family Swim
Sava Pool,Friday,11:00AM,12:30PM,Family Swim
Sava Pool,Friday,1:00PM,3:00PM,Family Swim
Sava Pool,Friday,1:15PM,3:00PM,Family Swim
Sava Pool,Friday,1:30PM,3:30PM,Family Swim
Sava Pool,Friday,1:45PM,3:00PM,Family Swim
Sava Pool,Friday,2:00PM,3:30PM,Family Swim
Sava Pool,Friday,4:30PM,7:00PM,Family Swim
Sava Pool,Friday,5:30PM,7:00PM,Family Swim
Sava Pool,Friday,6:30PM,8:00PM,Family Swim
